lig_node,rxn_node,common_neighbor,jaccard_coefficient,preferential_attachment
228,R-Br-R-SH,0,0.0,4
058,ethylene-methyl vinyl ketone,0,0.0,1
319,CH2CH(CH2)9Br-ethylene,0,0.0,2
076,CH2CH(CH2)4Br-ethylene,5,1.0,4
029,H2-oct-1-ene,2,0.2857142857142857,6
275,Aryl halide-Phenylboronic acid,0,0.0,5
270,ethylene-n-butyl vinyl ether,5,0.7142857142857143,10
369,R-BOH2-R-Br,5,0.21739130434782608,90
234,PhI-norbonene,0,0.0,3
195,allyl ethyl ether-norbonene,0,0.0,3
343,ethylene-vinyl acetate,13,1.0,22
021,allyl acetate-propylene,0,0.0,3
270,NB-CH2OH-ethylene,5,0.625,15
360,CH2CH(CH2)4Br-ethylene,5,0.8333333333333334,8
395,butyl vinyl ether-ethylene,21,1.0,20
225,none-propylene,10,0.7142857142857143,13
389,5-norbornene-2-yl acetate-ethylene,8,1.0,7
452,R-BOH2-R-Br,2,0.10526315789473684,18
092,ethylene-styrene,5,0.8333333333333334,8
231,6FA-ethylene,4,1.0,3
414,Aryl halide-Phenylboronic acid,0,0.0,5
115,allyl acetate-ethylene,23,0.9583333333333334,23
326,C-H-R-Br,0,0.0,1
144,N-isopropylacrylamide-ethylene,4,0.6666666666666666,8
184,allyl methyl ether-ethylene,2,1.0,1
329,2-vinylfuran-ethylene,3,0.42857142857142855,6
020,FOA-ethylene,0,0.0,2
361,CH2CH(CH2)9OH-norbonene,0,0.0,6
427,CH2CH(CH2)9OH-norbonene,0,0.0,3
309,CO2-ethylene,3,0.08823529411764706,189
210,CH2CH(CH2)4Cl-ethylene,13,1.0,12
210,N-isopropylacrylamide-ethylene,3,1.0,2
399,FOA-ethylene,2,0.6666666666666666,2
235,diallyl ether-ethylene,3,1.0,2
176,allyl acetate-propylene,3,0.75,3
215,2-vinylfuran-ethylene,5,0.7142857142857143,6
450,ethylene-norbonene,13,0.4642857142857143,27
229,ethylene-vinyl chloride,5,0.8333333333333334,5
249,none-norbonene,6,0.5454545454545454,10
251,CH2CH(CH2)8COOH-ethylene,11,1.0,24
240,CH2CH(CH2)4Cl-ethylene,0,0.0,108
076,NB-COOH-ethylene,4,1.0,3
240,N-isopropylacrylamide-ethylene,0,0.0,18
227,FOA-ethylene,2,0.6666666666666666,2
309,CH2CH(CH2)9Br-ethylene,4,0.4444444444444444,14
262,1-hexene-ethylene,4,1.0,3
394,ethylene-styrene,3,1.0,2
183,allyl chloride-propylene,0,0.0,3
118,1-hexene-ethylene,4,1.0,3
039,ethylene-vinyl trimethoxysilane,0,0.0,16
071,ethylene-isobornyl acrylate,0,0.0,2
360,NB-COOH-ethylene,5,1.0,6
107,4-penten-1-ol-ethylene,2,0.6666666666666666,2
018,R-Br-R-C=C,0,0.0,4
257,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",3,0.42857142857142855,6
329,PhI-norbonene,0,0.0,3
453,ethylene-methyl vinyl ketone,2,1.0,1
365,allyl acetate-propylene,4,0.8,6
410,NB-COOH-ethylene,0,0.0,3
402,norbonene-styrene,0,0.0,12
157,allyl acetate-ethylene,23,0.9583333333333334,23
055,methyl acrylate-norbonene,0,0.0,5
014,R-Br-R-C=C,0,0.0,4
214,ethylene-vinyl acetate,12,1.0,11
075,allyl ethyl ether-ethylene,4,1.0,3
184,dodecyl acrylate-ethylene,2,1.0,1
450,allyl ethyl ether-norbonene,0,0.0,3
215,PhI-norbonene,0,0.0,3
178,ethylene-methyl methacrylate,6,1.0,5
382,ethylene-methyl methacrylate,7,1.0,10
079,ethylene-methyl 10-undecenoate,22,1.0,21
342,CH2CH(CH2)9Cl-norbonene,0,0.0,9
276,H2-oct-1-ene,0,0.0,12
462,ethylene-none,7,0.022435897435897436,311
030,CH2CH(CH2)9OH-ethylene,0,0.0,11
319,allyl pivalate-propylene,0,0.0,2
105,ethylene-vinyl triethoxysilane,2,1.0,1
303,ethylene-isobornyl acrylate,2,1.0,1
184,5-hexene-1-yl-acetate-ethylene,4,1.0,3
158,R-BOH2-R-Br,2,0.10526315789473684,18
283,CH2CH(CH2)4Cl-ethylene,13,1.0,12
283,N-isopropylacrylamide-ethylene,3,1.0,2
284,1-butene-none,3,1.0,2
315,R-Br-R-SiOMe3,0,0.0,13
222,ethylene-norbonene,13,0.4642857142857143,27
313,ethylene-styrene,0,0.0,2
184,ethylene-n-butyl vinyl ether,3,1.0,2
409,methyl acrylate-propylene,4,0.4,21
275,4-penten-1-ol-ethylene,2,1.0,1
019,NB-COOH-ethylene,0,0.0,3
048,6FA-ethylene,0,0.0,3
213,allyl chloride-ethylene,11,1.0,10
081,6FA-ethylene,6,0.8571428571428571,12
031,H2-oct-1-ene,2,0.25,12
178,none-propylene,10,0.7142857142857143,13
382,none-propylene,11,0.7333333333333333,26
212,CH2CH(CH2)8COOH-ethylene,9,1.0,8
273,R-Br-R-SiOMe3,0,0.0,1
316,CH2CH(CH2)4OH-norbonene,0,0.0,3
286,ethylene-methyl 10-undecenoate,22,1.0,21
335,CH2CH(CH2)8COOH-ethylene,10,1.0,16
443,R-Br-R-C=C,0,0.0,12
414,4-penten-1-ol-ethylene,0,0.0,1
162,ethylene-tert-butyl-10-undecenoate,2,1.0,1
048,ethylene-tert-butyl-10-undecenoate,0,0.0,1
189,1-hexene-ethylene,4,0.5714285714285714,12
081,ethylene-tert-butyl-10-undecenoate,2,0.4,4
071,allyl acetate-norbonene,0,0.0,6
139,ethylene-vinyl chloride,6,0.8571428571428571,10
097,ethylene-vinyl chloride,6,0.6,25
347,5-norbornene-2-yl acetate-ethylene,8,1.0,7
306,allyl cyanide-ethylene,3,1.0,2
239,R-Br-R-C=C,0,0.0,4
222,allyl ethyl ether-norbonene,0,0.0,3
109,ethylene-norbonene,13,0.4642857142857143,27
091,ethylene-vinyl chloride,7,0.875,15
282,ethyl vinyl ether-ethylene,4,0.8,6
261,Aryl halide-Phenylboronic acid,0,0.0,5
293,none-norbonene,6,0.5454545454545454,10
327,ethylene-tert-butyl acrylate,2,0.11764705882352941,16
384,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
084,acrylic acid-ethylene,20,1.0,51
228,methyl acrylate-propylene,3,0.75,3
146,ethylene-tert-butyl vinyl ether,2,1.0,1
104,methyl acrylate-norbonene,6,1.0,5
129,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
418,ethylene-norbonene,3,0.10714285714285714,27
244,ethylene-methyl methacrylate,7,0.875,15
409,CH2CH(CH2)9OH-norbonene,0,0.0,21
145,CH2CH(CH2)4Br-ethylene,8,1.0,16
014,allyl acetate-norbonene,0,0.0,3
209,ethylene-vinyl triethoxysilane,2,1.0,1
462,R-Br-R-SiOMe3,0,0.0,1
041,1-butene-none,4,0.2857142857142857,24
042,ethylene-styrene,0,0.0,2
356,allyl acetate-norbonene,0,0.0,6
003,methyl 10-undecenoate-norbonene,0,0.0,3
127,acrylonitrile-ethylene,13,1.0,12
154,ethylene-methyl 10-undecenoate,22,1.0,21
102,ethylene-vinyl triethoxysilane,2,0.6666666666666666,2
098,diallyl ether-ethylene,3,1.0,2
193,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
244,none-propylene,11,0.6875,39
172,1-butene-none,3,1.0,2
127,5-hexenyl acetate-ethylene,3,1.0,2
446,CH2CH(CH2)8CO2Me-ethylene,5,1.0,6
164,methyl 10-undecenoate-norbonene,0,0.0,6
041,ethylene-methyl acrylate,107,0.8770491803278688,1320
163,2-vinylfuran-ethylene,7,0.6363636363636364,30
435,ethyl vinyl ether-ethylene,0,0.0,2
430,ethylene-tert-butyl vinyl ether,2,1.0,1
148,CH2CH(CH2)9Cl-ethylene,3,1.0,2
333,butyl vinyl ether-ethylene,21,1.0,20
302,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
131,ethylene-tert-butyl-10-undecenoate,2,0.3333333333333333,5
175,ethyl vinyl ether-ethylene,3,1.0,2
116,acrylonitrile-ethylene,13,1.0,12
228,CH2CH(CH2)9OH-norbonene,0,0.0,3
294,CO2-ethylene,3,0.09090909090909091,162
145,NB-COOH-ethylene,5,0.7142857142857143,12
093,NB-OCOMe-ethylene,2,1.0,1
392,CH2CH(CH2)4Br-ethylene,5,1.0,4
007,methyl acrylate-norbonene,0,0.0,5
116,5-hexenyl acetate-ethylene,3,1.0,2
350,6FA-ethylene,5,0.7142857142857143,12
262,butyl acrylate-ethylene,12,0.9230769230769231,12
386,6FA-ethylene,4,1.0,3
339,ethylene-ethylene glycol monoacrylate,5,1.0,6
172,ethylene-methyl acrylate,102,0.918918918918919,110
368,allyl acetate-propylene,4,0.5,15
205,diallyl ether-ethylene,3,1.0,2
250,methyl 10-undecenoate-norbonene,0,0.0,3
437,ethyl acrylate-ethylene,0,0.0,1
206,ethylene-isobornyl acrylate,2,1.0,1
046,none-norbonene,0,0.0,10
134,ethylene-ethylene glycol monoacrylate,4,0.6666666666666666,9
295,allyl chloride-propylene,0,0.0,1
361,CH2CH(CH2)9OH-ethylene,13,1.0,22
437,ethylene-norbonene,3,0.10714285714285714,27
427,CH2CH(CH2)9OH-ethylene,0,0.0,11
464,ethylene-ethylene glycol monoacrylate,2,0.5,3
294,CH2CH(CH2)9Br-ethylene,5,0.625,12
268,R-BOH2-R-Cl,0,0.0,2
391,allyl cyanide-ethylene,3,1.0,2
350,ethylene-tert-butyl-10-undecenoate,2,0.4,4
241,ethylene-norbonene,0,0.0,243
386,ethylene-tert-butyl-10-undecenoate,2,1.0,1
343,allyl acetate-propylene,4,0.8,6
058,ethyl acrylate-ethylene,0,0.0,1
261,4-penten-1-ol-ethylene,2,1.0,1
349,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",3,0.42857142857142855,6
242,DMAA-ethylene,0,0.0,36
002,ethylene-vinyl trimethoxysilane,0,0.0,8
468,CH2CH(CH2)9Br-ethylene,0,0.0,2
080,allyl acetate-propylene,4,0.5714285714285714,12
226,allyl cyanide-ethylene,3,1.0,2
115,dodecyl acrylate-ethylene,2,1.0,1
130,allyl cyanide-propylene,0,0.0,2
272,allyl methyl ether-ethylene,6,1.0,5
367,ethylene-vinyl acetate,13,1.0,22
362,ethylene-styrene,4,0.5714285714285714,10
413,CO2-ethylene,2,0.07142857142857142,27
322,R-BOH2-R-OH,0,0.0,4
388,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,1.0,1
307,DMAA-ethylene,6,0.6,24
112,allyl cyanide-propylene,0,0.0,2
115,5-hexene-1-yl-acetate-ethylene,4,1.0,3
331,allyl methyl ether-ethylene,3,1.0,2
107,CH2CH(CH2)4Cl-ethylene,14,1.0,24
406,allyl trimethoxysilane-ethylene,2,1.0,1
344,6FA-ethylene,5,1.0,6
107,N-isopropylacrylamide-ethylene,4,1.0,4
449,ethylene-methyl 10-undecenoate,22,1.0,21
094,allyl chloride-ethylene,3,0.2727272727272727,10
085,ethylene-tert-butyl-10-undecenoate,3,0.42857142857142855,6
392,NB-COOH-ethylene,4,1.0,3
115,ethylene-n-butyl vinyl ether,3,1.0,2
402,ethylene-vinyl chloride,7,0.7777777777777778,20
429,1-butene-none,3,1.0,2
447,allyl cyanide-propylene,0,0.0,4
150,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
370,1-butene-none,3,1.0,2
018,4-penten-1-ol-ethylene,0,0.0,1
421,ethylene-tert-butyl vinyl ether,0,0.0,2
072,methyl 10-undecenoate-norbonene,0,0.0,3
105,methyl acrylate-norbonene,6,1.0,5
032,6FA-ethylene,4,0.8,6
089,CH2CH(CH2)4OAc-ethylene,2,0.2857142857142857,6
336,ethylene-styrene,4,1.0,4
206,allyl acetate-norbonene,0,0.0,3
094,CH2CH(CH2)4Br-norbonene,0,0.0,3
320,butyl vinyl ether-ethylene,2,0.09523809523809523,20
387,6FA-ethylene,4,1.0,3
379,DMAA-ethylene,6,1.0,8
200,NB-OCOMe-ethylene,2,1.0,1
318,1-butene-none,0,0.0,2
284,2-vinylfuran-ethylene,5,0.7142857142857143,6
314,6FA-ethylene,5,0.625,15
029,ethylene-isobornyl acrylate,0,0.0,1
323,CH2CH(CH2)9Cl-ethylene,0,0.0,2
121,norbonene-styrene,0,0.0,3
088,acrylonitrile-ethylene,13,0.8125,48
326,ethylene-methyl 10-undecenoate,0,0.0,21
364,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,10
092,1-butene-none,4,0.6666666666666666,8
275,CH2CH(CH2)4Cl-ethylene,13,1.0,12
292,5-norbornene-2-yl acetate-ethylene,8,1.0,7
275,N-isopropylacrylamide-ethylene,3,1.0,2
149,allyl methyl ether-ethylene,2,1.0,1
038,NB-CH2OH-ethylene,5,0.2631578947368421,48
084,CO_nonalt-ethylene,8,0.3333333333333333,63
429,ethylene-methyl acrylate,102,0.918918918918919,110
453,ethyl acrylate-ethylene,0,0.0,1
183,allyl ethyl ether-ethylene,4,0.6666666666666666,9
142,allyl methyl ether-ethylene,2,1.0,1
260,2-vinylfuran-ethylene,6,0.5,36
370,ethylene-methyl acrylate,102,0.918918918918919,110
157,5-hexene-1-yl-acetate-ethylene,4,1.0,3
088,5-hexenyl acetate-ethylene,3,0.5,8
053,CH2CH(CH2)8COOH-ethylene,0,0.0,8
290,6FA-ethylene,6,1.0,9
334,allyl ethyl ether-norbonene,0,0.0,3
331,dodecyl acrylate-ethylene,3,1.0,2
223,allyl methyl ether-ethylene,2,1.0,1
314,ethylene-tert-butyl-10-undecenoate,2,0.3333333333333333,5
294,allyl pivalate-propylene,5,0.625,12
113,NB-CH2OH-ethylene,4,1.0,3
167,2-vinylfuran-ethylene,5,0.625,12
414,N-isopropylacrylamide-ethylene,0,0.0,2
270,allyl trimethoxysilane-ethylene,2,0.3333333333333333,5
420,CH2CH(CH2)9Br-ethylene,0,0.0,4
182,allyl methyl ether-ethylene,2,1.0,1
331,5-hexene-1-yl-acetate-ethylene,5,1.0,6
272,NB-CH2OH-ethylene,5,0.625,15
290,ethylene-tert-butyl-10-undecenoate,2,0.5,3
284,PhI-norbonene,0,0.0,3
443,4-penten-1-ol-ethylene,2,0.5,3
092,ethylene-methyl acrylate,104,0.9122807017543859,440
148,norbonene-styrene,0,0.0,3
331,ethylene-n-butyl vinyl ether,4,1.0,4
331,NB-CH2OH-ethylene,4,0.8,6
255,methyl 10-undecenoate-norbonene,0,0.0,27
177,6FA-ethylene,4,1.0,3
267,ethylene-methyl vinyl ketone,3,0.3333333333333333,8
394,1-butene-none,3,1.0,2
280,ethylene-ethylene glycol monoacrylate,4,1.0,3
132,butyl vinyl ether-ethylene,22,0.88,100
389,methyl acrylate-propylene,3,0.75,3
170,butyl vinyl ether-ethylene,21,1.0,20
209,methyl acrylate-norbonene,6,1.0,5
218,1-butene-none,3,0.5,8
276,R-Br-R-C=C,0,0.0,8
142,dodecyl acrylate-ethylene,2,1.0,1
403,allyl acetate-propylene,4,0.5714285714285714,12
177,ethylene-tert-butyl-10-undecenoate,2,1.0,1
413,allyl pivalate-propylene,0,0.0,2
011,1-butene-none,0,0.0,2
029,allyl acetate-norbonene,0,0.0,3
253,CH2CH(CH2)9Cl-norbonene,0,0.0,6
044,ethylene-vinyl trimethoxysilane,0,0.0,8
355,H2-oct-1-ene,0,0.0,18
441,ethyl vinyl ether-ethylene,5,0.8333333333333334,8
263,diallyl ether-ethylene,3,1.0,2
142,5-hexene-1-yl-acetate-ethylene,4,1.0,3
381,diallyl ether-ethylene,4,1.0,4
394,ethylene-methyl acrylate,102,0.918918918918919,110
286,allyl pivalate-ethylene,2,1.0,1
102,methyl acrylate-norbonene,7,1.0,10
030,CH2CH(CH2)9Cl-ethylene,0,0.0,2
149,NB-CH2OH-ethylene,4,1.0,3
142,ethylene-n-butyl vinyl ether,3,1.0,2
031,R-Br-R-C=C,0,0.0,8
142,NB-CH2OH-ethylene,0,0.0,3
313,1-butene-none,3,1.0,2
223,ethylene-n-butyl vinyl ether,3,1.0,2
172,2-vinylfuran-ethylene,5,0.7142857142857143,6
467,allyl methyl ether-ethylene,0,0.0,1
459,Aryl halide-Phenylboronic acid,0,0.0,5
098,none-norbonene,6,0.5454545454545454,10
223,NB-CH2OH-ethylene,4,1.0,3
340,allyl methyl ether-ethylene,2,1.0,1
410,C-H-R-Br,0,0.0,1
076,CH2CH(CH2)4OAc-ethylene,2,1.0,1
439,CH2CH(CH2)9Cl-norbonene,0,0.0,6
193,diallyl ether-ethylene,2,0.6666666666666666,2
041,PhI-norbonene,0,0.0,36
182,NB-CH2OH-ethylene,4,1.0,3
282,ethylene-tert-butyl acrylate,10,0.5263157894736842,48
360,CH2CH(CH2)4OAc-ethylene,2,0.6666666666666666,2
228,CH2CH(CH2)9OH-ethylene,12,1.0,11
047,2-vinylfuran-ethylene,0,0.0,6
378,CO2-ethylene,3,0.10344827586206896,54
198,CH2CH(CH2)9Br-ethylene,4,0.5714285714285714,10
320,FOA-ethylene,3,1.0,2
327,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,1.0,1
058,R-BOH2-R-Br,0,0.0,18
458,allyl methyl ether-ethylene,0,0.0,1
389,CH2CH(CH2)9OH-norbonene,0,0.0,3
089,none-propylene,15,0.7894736842105263,78
188,methyl 10-undecenoate-norbonene,0,0.0,3
316,allyl cyanide-ethylene,0,0.0,2
173,R-Br-R-SiOMe3,0,0.0,1
313,ethylene-methyl acrylate,6,0.05405405405405406,110
184,allyl trimethoxysilane-ethylene,2,1.0,1
172,PhI-norbonene,0,0.0,3
019,C-H-R-Br,0,0.0,1
345,methyl 10-undecenoate-norbonene,0,0.0,6
186,R-Br-R-SiOMe3,0,0.0,2
388,C-H-R-Br,0,0.0,1
408,2-vinylfuran-ethylene,13,0.8666666666666667,54
425,ethylene-norbonene,0,0.0,27
056,CH2CH(CH2)4OH-norbonene,0,0.0,3
323,norbonene-styrene,0,0.0,3
261,CH2CH(CH2)4Cl-ethylene,13,1.0,12
261,N-isopropylacrylamide-ethylene,3,1.0,2
459,allyl chloride-propylene,0,0.0,1
278,H2-oct-1-ene,0,0.0,6
176,CH2CH(CH2)8COOH-ethylene,9,1.0,8
297,ethylene-vinyl acetate,12,1.0,11
446,5-norbornene-2-yl acetate-ethylene,9,1.0,14
293,ethylene-vinyl triethoxysilane,2,1.0,1
114,ethylene-isobornyl acrylate,2,1.0,1
382,R-BOH2-R-OH,0,0.0,8
194,butyl acrylate-ethylene,2,0.15384615384615385,12
168,ethyl vinyl ether-ethylene,3,0.75,4
458,dodecyl acrylate-ethylene,0,0.0,1
159,ethylene-isobornyl acrylate,2,1.0,1
451,R-Br-R-SiOMe3,0,0.0,1
299,acrylonitrile-ethylene,13,1.0,12
435,ethylene-tert-butyl acrylate,0,0.0,16
467,NB-CH2OH-ethylene,0,0.0,3
225,allyl butyl ether-ethylene,4,1.0,3
340,ethylene-n-butyl vinyl ether,3,1.0,2
405,methyl 10-undecenoate-norbonene,0,0.0,3
147,butyl acrylate-ethylene,12,0.9230769230769231,12
322,CH2CH(CH2)8CO2Me-ethylene,0,0.0,3
359,allyl ethyl ether-norbonene,0,0.0,6
366,DMAA-ethylene,6,1.0,8
117,6FA-ethylene,4,1.0,3
340,NB-CH2OH-ethylene,4,1.0,3
175,ethylene-tert-butyl acrylate,7,0.4117647058823529,16
031,allyl acetate-norbonene,0,0.0,6
338,R-Br-R-SiOMe3,0,0.0,2
458,5-hexene-1-yl-acetate-ethylene,0,0.0,3
299,5-hexenyl acetate-ethylene,3,1.0,2
295,allyl ethyl ether-ethylene,4,1.0,3
216,Aryl halide-Phenylboronic acid,0,0.0,5
269,Aryl halide-Phenylboronic acid,0,0.0,25
453,R-BOH2-R-Br,2,0.10526315789473684,18
017,R-BOH2-R-OH,0,0.0,4
018,CH2CH(CH2)4Cl-ethylene,0,0.0,12
018,N-isopropylacrylamide-ethylene,0,0.0,2
071,allyl cyanide-propylene,0,0.0,4
059,CH2CH(CH2)8COOH-ethylene,0,0.0,8
348,ethyl vinyl ether-ethylene,4,1.0,4
458,ethylene-n-butyl vinyl ether,0,0.0,2
108,H2-oct-1-ene,0,0.0,6
042,ethylene-methyl acrylate,0,0.0,110
262,allyl acetate-ethylene,23,0.9583333333333334,23
397,none-norbonene,6,0.5454545454545454,10
150,diallyl ether-ethylene,3,1.0,2
004,DMAA-ethylene,0,0.0,4
211,5-norbornene-2-yl acetate-ethylene,8,1.0,7
318,2-vinylfuran-ethylene,3,0.42857142857142855,6
454,acrylonitrile-ethylene,13,1.0,12
433,methyl 10-undecenoate-norbonene,0,0.0,3
091,acrylic acid-ethylene,20,1.0,51
121,ethylene-vinyl chloride,5,0.8333333333333334,5
074,R-Br-R-SiOMe3,0,0.0,1
015,allyl pivalate-ethylene,0,0.0,1
268,acrylic acid-ethylene,19,1.0,34
360,ethylene-methyl methacrylate,7,1.0,10
454,5-hexenyl acetate-ethylene,3,1.0,2
257,ethylene-methyl 10-undecenoate,25,0.9259259259259259,126
429,PhI-norbonene,0,0.0,3
187,R-Br-R-SiOMe3,0,0.0,7
370,PhI-norbonene,0,0.0,3
378,allyl pivalate-propylene,4,1.0,4
303,allyl cyanide-propylene,0,0.0,2
030,norbonene-styrene,0,0.0,3
364,diallyl ether-ethylene,4,1.0,4
461,CH2CH(CH2)9Cl-norbonene,0,0.0,3
114,allyl acetate-norbonene,0,0.0,3
415,norbonene-styrene,0,0.0,3
310,Aryl halide-Phenylboronic acid,0,0.0,25
165,R-Br-R-SiOMe3,0,0.0,2
376,1-butene-none,0,0.0,2
076,none-propylene,10,0.7142857142857143,13
251,1-hexene-ethylene,5,0.8333333333333334,9
427,CH2CH(CH2)9Cl-ethylene,0,0.0,2
339,R-BOH2-R-Cl,0,0.0,2
134,butyl vinyl ether-ethylene,21,0.9130434782608695,60
159,allyl acetate-norbonene,0,0.0,3
269,allyl chloride-propylene,0,0.0,5
232,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
360,none-propylene,11,0.7333333333333333,26
318,PhI-norbonene,0,0.0,3
079,allyl ethyl ether-norbonene,0,0.0,3
148,ethylene-vinyl chloride,5,0.8333333333333334,5
244,R-BOH2-R-OH,0,0.0,12
134,R-BOH2-R-Cl,0,0.0,3
443,CH2CH(CH2)4Cl-ethylene,14,0.9333333333333333,36
443,N-isopropylacrylamide-ethylene,5,1.0,6
464,R-BOH2-R-Cl,0,0.0,1
046,ethylene-vinyl triethoxysilane,0,0.0,1
271,6FA-ethylene,5,1.0,6
434,CH2CH(CH2)9Cl-norbonene,0,0.0,3
362,1-butene-none,4,0.5714285714285714,10
006,R-BOH2-R-Cl,0,0.0,1
078,CH2CH(CH2)9OH-ethylene,12,1.0,11
239,CH2CH(CH2)4Cl-ethylene,13,1.0,12
137,allyl chloride-ethylene,12,0.9230769230769231,30
181,acrylonitrile-ethylene,13,1.0,12
145,CH2CH(CH2)4OAc-ethylene,4,0.8,4
271,ethylene-tert-butyl-10-undecenoate,2,0.6666666666666666,2
218,2-vinylfuran-ethylene,5,0.5,24
326,allyl pivalate-ethylene,0,0.0,1
178,allyl butyl ether-ethylene,4,1.0,3
246,CH2CH(CH2)8COOH-ethylene,10,1.0,16
011,2-vinylfuran-ethylene,0,0.0,6
181,5-hexenyl acetate-ethylene,3,1.0,2
243,ethylene-isobornyl acrylate,2,0.6666666666666666,2
450,ethylene-styrene,3,1.0,2
343,CH2CH(CH2)4OH-norbonene,0,0.0,6
353,acrylonitrile-ethylene,13,1.0,12
015,allyl butyl ether-ethylene,0,0.0,3
020,ethylene-vinyl trimethoxysilane,0,0.0,8
036,H2-oct-1-ene,2,0.2857142857142857,6
171,Aryl halide-Phenylboronic acid,0,0.0,5
276,4-penten-1-ol-ethylene,2,0.6666666666666666,2
263,none-norbonene,6,0.5454545454545454,10
336,1-butene-none,4,1.0,4
216,4-penten-1-ol-ethylene,2,1.0,1
327,C-H-R-Br,0,0.0,1
347,CH2CH(CH2)4Br-norbonene,0,0.0,3
353,5-hexenyl acetate-ethylene,3,1.0,2
381,none-norbonene,7,0.5833333333333334,20
399,ethylene-vinyl trimethoxysilane,9,1.0,8
390,allyl methyl ether-ethylene,2,1.0,1
267,ethyl acrylate-ethylene,2,0.2222222222222222,8
229,H2-oct-1-ene,0,0.0,6
317,CO2-ethylene,0,0.0,27
123,ethylene-vinyl acetate,13,1.0,22
456,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
335,1-hexene-ethylene,5,1.0,6
115,allyl trimethoxysilane-ethylene,2,1.0,1
218,PhI-norbonene,0,0.0,12
227,ethylene-vinyl trimethoxysilane,9,1.0,8
426,acrylonitrile-ethylene,0,0.0,12
011,PhI-norbonene,0,0.0,3
242,ethylene-methyl vinyl ketone,0,0.0,9
003,CH2CH(CH2)4Br-ethylene,0,0.0,4
317,CH2CH(CH2)9Br-ethylene,0,0.0,2
426,5-hexenyl acetate-ethylene,0,0.0,2
389,CH2CH(CH2)9OH-ethylene,12,1.0,11
392,CH2CH(CH2)4OAc-ethylene,2,1.0,1
077,ethylene-vinyl triethoxysilane,2,1.0,1
411,acrylonitrile-ethylene,16,1.0,48
222,ethylene-styrene,3,1.0,2
164,CH2CH(CH2)4Br-ethylene,6,1.0,8
084,ethylene-isobornyl acrylate,3,0.75,3
310,4-penten-1-ol-ethylene,0,0.0,5
312,ethylene-none,10,0.03194888178913738,622
411,5-hexenyl acetate-ethylene,5,0.8333333333333334,8
154,allyl ethyl ether-norbonene,0,0.0,3
243,allyl acetate-norbonene,0,0.0,6
231,allyl acetate-propylene,3,0.75,3
354,butyl acrylate-ethylene,13,1.0,12
323,ethylene-vinyl chloride,3,0.5,5
060,CH2CH(CH2)8COOH-ethylene,0,0.0,8
441,ethylene-tert-butyl acrylate,11,0.55,64
214,CH2CH(CH2)4OH-norbonene,0,0.0,3
339,FOA-ethylene,4,1.0,4
197,ethylene-ethylene glycol monoacrylate,4,1.0,3
293,methyl acrylate-norbonene,6,1.0,5
134,FOA-ethylene,2,0.4,6
250,CH2CH(CH2)4Br-ethylene,5,1.0,4
206,allyl cyanide-propylene,0,0.0,2
464,FOA-ethylene,0,0.0,2
119,R-Br-R-SiOMe3,0,0.0,1
409,CH2CH(CH2)9Cl-ethylene,6,0.6666666666666666,14
455,ethylene-tert-butyl-10-undecenoate,2,1.0,1
003,NB-COOH-ethylene,0,0.0,3
300,allyl chloride-propylene,0,0.0,1
280,R-BOH2-R-Cl,0,0.0,1
331,allyl trimethoxysilane-ethylene,2,0.6666666666666666,2
203,allyl cyanide-ethylene,3,1.0,2
390,NB-CH2OH-ethylene,4,1.0,3
254,R-Br-R-SiOMe3,0,0.0,2
027,acrylonitrile-ethylene,0,0.0,12
139,H2-oct-1-ene,0,0.0,12
097,H2-oct-1-ene,0,0.0,30
268,CO_nonalt-ethylene,8,0.34782608695652173,42
332,R-Br-R-SiOMe3,0,0.0,2
410,ethylene-methyl 10-undecenoate,0,0.0,21
355,ethylene-isobornyl acrylate,3,0.75,3
382,CH2CH(CH2)8CO2Me-ethylene,5,1.0,6
436,ethylene-norbonene,3,0.10714285714285714,27
164,NB-COOH-ethylene,4,0.8,6
027,5-hexenyl acetate-ethylene,0,0.0,2
282,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",3,0.75,3
171,4-penten-1-ol-ethylene,2,1.0,1
418,ethylene-styrene,0,0.0,2
095,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
156,R-Br-R-SiOMe3,0,0.0,1
407,CH2CH(CH2)9Cl-norbonene,0,0.0,21
349,ethylene-methyl 10-undecenoate,26,0.9629629629629629,126
