lig_id,ligand_name,exp_id,ref,substrate_comb,metal,substrate_1,substrate_2,solvent,temperature,"substrate_1_amount (gas: bar, liqu: mmol, solid: g)",substrate_2_amount,base,base_equiv_to_cat,additive,additive_equiv,substrate_ratio,volume_ml,activity_kg_mol,yield,mn,time_hr,incorporatio_ratio,ton
80,p-o-6,132,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,70,10.1325,none,,,,,,100,210,,5600,0.33,none,
80,p-o-6,133,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,90,10.1325,none,,,,,,100,9780,,3900,0.33,none,
81,p-o-7,134,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,10,10.1325,none,,,,,,100,204,,90000,0.33,none,
81,p-o-7,135,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,30,10.1325,none,,,,,,100,2940,,480000,0.33,none,
81,p-o-7,136,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,50,10.1325,none,,,,,,100,6540,,241000,0.33,none,
81,p-o-7,137,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,70,10.1325,none,,,,,,100,11100,,146000,0.33,none,
81,p-o-7,138,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,90,10.1325,none,,,,,,100,10020,,9400,0.33,none,
82,p-o-8,139,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,30,10.1325,none,,,,,,100,2100,,398000,0.33,none,
82,p-o-8,140,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,50,10.1325,none,,,,,,100,5280,,206000,0.33,none,
82,p-o-8,141,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,70,10.1325,none,,,,,,100,8400,,59000,0.33,none,
83,p-o-9,142,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,30,10.1325,none,,,,,,100,660,,183000,0.33,none,
80,p-o-6,143,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,70,10.1325,none,,,,,,100,5760,,3800,0.33,none,
84,p-o-10,144,"ACS Catal. 2018, 8, 5963−5976",ethylenenone,Ni,ethylene,none,toluene,70,10.1325,none,,,,,,100,6840,,3100,0.33,none,
80,p-o-6,145,"ACS Catal. 2018, 8, 5963−5976",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,70,10,5,,,,,,50,3.2,,1200,1,5.4,
81,p-o-7,146,"ACS Catal. 2018, 8, 5963−5976",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,70,10,10,,,,,,50,25.7,,9400,1,3.7,
81,p-o-7,147,"ACS Catal. 2018, 8, 5963−5976",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,50,10,10,,,,,,50,26.3,,22600,1,2.2,
82,p-o-8,148,"ACS Catal. 2018, 8, 5963−5976",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,50,10,10,,,,,,50,49.3,,21700,1,4.3,
83,p-o-9,149,"ACS Catal. 2018, 8, 5963−5976",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,50,10,10,,,,,,50,100,,72400,1,0.5,
81,p-o-7,150,"ACS Catal. 2018, 8, 5963−5976",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,30,10,5,,,,,,50,37,,10800,1,0.5,
81,p-o-7,151,"ACS Catal. 2018, 8, 5963−5976",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,30,10,5,,,,,,50,24,,64400,1,0.5,
80,p-o-6,152,"ACS Catal. 2018, 8, 5963−5976",ethylenebutyl acrylate,Ni,ethylene,butyl acrylate,toluene,70,10,10,,,,,,50,2.8,,1600,1,7.7,
81,p-o-7,153,"ACS Catal. 2018, 8, 5963−5976",ethylenebutyl acrylate,Ni,ethylene,butyl acrylate,toluene,50,10,10,,,,,,50,50.2,,45300,1,1.9,
82,p-o-8,154,"ACS Catal. 2018, 8, 5963−5976",ethylenebutyl acrylate,Ni,ethylene,butyl acrylate,toluene,50,10,10,,,,,,50,40.2,,30300,1,4,
83,p-o-9,155,"ACS Catal. 2018, 8, 5963−5976",ethylenebutyl acrylate,Ni,ethylene,butyl acrylate,toluene,50,10,10,,,,,,50,53.6,,95800,1,0.7,
80,p-o-6,156,"ACS Catal. 2018, 8, 5963−5976",ethyleneDMAA,Ni,ethylene,DMAA,toluene,70,10,5,,,,,,50,1.2,,3200,1,3.3,
81,p-o-7,157,"ACS Catal. 2018, 8, 5963−5976",ethyleneDMAA,Ni,ethylene,DMAA,toluene,50,10,10,,,,,,50,8.9,,16300,1,1.2,
82,p-o-8,158,"ACS Catal. 2018, 8, 5963−5976",ethyleneDMAA,Ni,ethylene,DMAA,toluene,50,10,10,,,,,,50,11.1,,23400,1,0.7,
83,p-o-9,159,"ACS Catal. 2018, 8, 5963−5976",ethyleneDMAA,Ni,ethylene,DMAA,toluene,50,10,10,,,,,,50,20.2,,63200,1,0.5,
84,p-o-10,160,"ACS Catal. 2018, 8, 5963−5976",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,50,10,5,,,,,,50,0,,0,1,0,
84,p-o-10,161,"ACS Catal. 2018, 8, 5963−5976",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,70,10,5,,,,,,50,0,,0,1,0,
84,p-o-10,162,"ACS Catal. 2018, 8, 5963−5976",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,70,10,5,,,,,,50,2.3,,0,1,13.6,
41,p-o-5,163,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,80,8.106,none,,,,,,50,3700,,3200,0.5,none,
85,p-o-11,164,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,80,8.106,none,,,,,,50,2300,,2900,0.5,none,
86,p-o-12,165,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,80,8.106,none,,,,,,50,3000,,1700,0.5,none,
87,p-o-13,166,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,80,8.106,none,,,,,,50,4500,,4700,0.5,none,
88,p-o-14,167,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,80,8.106,none,,,,,,50,3200,,2900,0.5,none,
41,p-o-5,168,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,100,8.106,none,,,,,,50,3200,,2300,0.5,none,
85,p-o-11,169,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,100,8.106,none,,,,,,50,2000,,2000,0.5,none,
86,p-o-12,170,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,100,8.106,none,,,,,,50,2200,,1500,0.5,none,
87,p-o-13,171,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,100,8.106,none,,,,,,50,4000,,3800,0.5,none,
88,p-o-14,172,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,100,8.106,none,,,,,,50,2900,,2100,0.5,none,
41,p-o-5,173,"ACS Catal. 2017, 7, 1308−1312",ethylenevinyl trimethoxysilane,Ni,ethylene,vinyl trimethoxysilane,toluene,80,8.106,0,,,,,,20,60,,12500,1,3.4,
41,p-o-5,174,"ACS Catal. 2017, 7, 1308−1312",ethyleneallyl trimethoxysilane,Ni,ethylene,allyl trimethoxysilane,toluene,80,8.106,0,,,,,,20,60,,12200,1,2.1,
41,p-o-5,175,"ACS Catal. 2017, 7, 1308−1312",ethyleneallyl butyl ether,Ni,ethylene,allyl butyl ether,toluene,80,8.106,0,,,,,,20,10,,19600,1,1.6,
41,p-o-5,176,"ACS Catal. 2017, 7, 1308−1312",ethyleneallyl cyanide,Ni,ethylene,allyl cyanide,toluene,80,8.106,0,,,,,,20,10,,4300,1,0.7,
41,p-o-5,177,"ACS Catal. 2017, 7, 1308−1312",ethyleneallyl chloride,Ni,ethylene,allyl chloride,toluene,80,8.106,0,,,,,,20,5,,2000,1,0.8,
41,p-o-5,178,"ACS Catal. 2017, 7, 1308−1312",ethyleneNB-CH2OH,Ni,ethylene,NB-CH2OH,toluene,80,8.106,0,,,,,,20,50,,10400,1,3.1,
41,p-o-5,179,"ACS Catal. 2017, 7, 1308−1312",ethyleneNB-OCOMe,Ni,ethylene,NB-OCOMe,toluene,80,8.106,0,,,,,,20,115,,10400,1,1.6,
41,p-o-5,180,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)9OH,Ni,ethylene,CH2CH(CH2)9OH,toluene,80,8.106,0,,,,,,20,115,,3700,1,2.4,
41,p-o-5,181,"ACS Catal. 2017, 7, 1308−1312",ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,80,8.106,0,,,,,,20,45,,7900,1,1.6,
41,p-o-5,182,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Br,Ni,ethylene,CH2CH(CH2)4Br,toluene,80,8.106,0,,,,,,20,55,,4800,1,1.8,
41,p-o-5,183,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,80,8.106,0,,,,,,20,75,,4500,1,2,
41,p-o-5,184,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,80,8.106,0,,,,,,20,40,,3000,1,7.6,
85,p-o-11,185,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,80,8.106,0,,,,,,20,155,,2800,1,3,
86,p-o-12,186,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,80,8.106,0,,,,,,20,135,,1600,1,1.9,
87,p-o-13,187,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,80,8.106,0,,,,,,20,105,,9800,1,4.4,
88,p-o-14,188,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,80,8.106,0,,,,,,20,75,,4000,1,3,
85,p-o-11,189,"ACS Catal. 2017, 7, 1308−1312",ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,80,8.106,0,,,,,,20,60,,4700,1,4.4,
86,p-o-12,190,"ACS Catal. 2017, 7, 1308−1312",ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,80,8.106,0,,,,,,20,75,,3600,1,2.5,
87,p-o-13,191,"ACS Catal. 2017, 7, 1308−1312",ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,80,8.106,0,,,,,,20,60,,12000,1,6,
88,p-o-14,192,"ACS Catal. 2017, 7, 1308−1312",ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,80,8.106,0,,,,,,20,40,,4500,1,3.4,
88,p-o-14,193,"ACS Catal. 2017, 7, 1308−1312",ethyleneallyl cyanide,Ni,ethylene,allyl cyanide,toluene,80,8.106,0,,,,,,20,10,,5400,1,1.2,
41,p-o-5,194,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,25,8.106,none,,,,,,20,1350,,362000,1,none,
85,p-o-11,195,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,25,8.106,none,,,,,,20,0,,0,1,none,
86,p-o-12,196,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,25,8.106,none,,,,,,20,35,,62000,1,none,
87,p-o-13,197,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,25,8.106,none,,,,,,20,130,,446000,1,none,
88,p-o-14,198,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,25,8.106,none,,,,,,20,215,,264000,1,none,
41,p-o-5,199,"ACS Catal. 2017, 7, 1308−1312",ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,25,8.106,0,,,,,,20,20,,89000,1,0.35,
41,p-o-5,200,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Br,Ni,ethylene,CH2CH(CH2)4Br,toluene,25,8.106,0,,,,,,20,65,,150000,1,0.35,
41,p-o-5,201,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,25,8.106,0,,,,,,20,50,,146000,1,0.46,
86,p-o-12,202,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,25,8.106,0,,,,,,20,60,,59000,1,0.3,
87,p-o-13,203,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,25,8.106,0,,,,,,20,100,,179000,1,0.6,
88,p-o-14,204,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,25,8.106,0,,,,,,20,165,,124000,1,0.7,
86,p-o-12,205,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,25,8.106,none,,,,,,20,45,,75000,1,none,
88,p-o-14,206,"ACS Catal. 2017, 7, 1308−1312",ethylenenone,Ni,ethylene,none,toluene,25,8.106,none,,,,,,20,220,,290000,1,none,
86,p-o-12,207,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,25,8.106,0,,,,,,20,55,,55000,1,0.5,
88,p-o-14,208,"ACS Catal. 2017, 7, 1308−1312",ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,25,8.106,0,,,,,,20,190,,137000,1,0.9,
89,p-o-15,209,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,40,8,none,,,,,,20,70,,31200,0.5,none,
89,p-o-15,210,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,60,8,none,,,,,,20,220,,20700,0.5,none,
89,p-o-15,211,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,8,none,,,,,,20,420,,14400,0.5,none,
89,p-o-15,212,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,100,8,none,,,,,,20,360,,9300,0.5,none,
89,p-o-15,213,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,8,none,,,,,,20,240,,11700,0.5,none,
89,p-o-15,214,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,15,none,,,,,,20,560,,18400,0.5,none,
89,p-o-15,215,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,15,none,,,,,,20,310,,15700,0.5,none,
89,p-o-15,216,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,30,none,,,,,,20,670,,22500,0.5,none,
89,p-o-15,217,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,30,none,,,,,,20,440,,18100,0.5,none,
90,p-o-16,218,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,8,none,,,,,,20,2670,,22300,0.5,none,
90,p-o-16,219,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,8,none,,,,,,20,2030,,14500,0.5,none,
90,p-o-16,220,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,15,none,,,,,,20,3320,,27500,0.5,none,
90,p-o-16,221,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,15,none,,,,,,20,2380,,20300,0.5,none,
90,p-o-16,222,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,30,none,,,,,,20,4020,,32500,0.5,none,
90,p-o-16,223,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,30,none,,,,,,20,2740,,26300,0.5,none,
91,p-o-17,224,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,8,none,,,,,,20,1590,,28900,0.5,none,
91,p-o-17,225,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,8,none,,,,,,20,660,,20300,0.5,none,
91,p-o-17,226,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,15,none,,,,,,20,1930,,37600,0.5,none,
91,p-o-17,227,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,15,none,,,,,,20,1010,,23600,0.5,none,
91,p-o-17,228,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,30,none,,,,,,20,2390,,52300,0.5,none,
91,p-o-17,229,"Inorg. Chem. 2020, 59, 4475−4482",ethylenenone,Ni,ethylene,none,toluene,80,30,none,,,,,,20,1340,,30000,0.5,none,
89,p-o-15,230,"Inorg. Chem. 2020, 59, 4475−4482",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,8,0,,,,,,20,2,,4200,3,7,
89,p-o-15,231,"Inorg. Chem. 2020, 59, 4475−4482",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,8,0,,,,,,20,1.2,,3400,3,6.3,
89,p-o-15,232,"Inorg. Chem. 2020, 59, 4475−4482",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,15,0,,,,,,20,10.7,,6300,3,3.1,
89,p-o-15,233,"Inorg. Chem. 2020, 59, 4475−4482",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,15,0,,,,,,20,9,,5000,3,2.8,
89,p-o-15,234,"Inorg. Chem. 2020, 59, 4475−4482",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,30,0,,,,,,20,17.5,,8500,3,2.2,
89,p-o-15,235,"Inorg. Chem. 2020, 59, 4475−4482",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,30,0,,,,,,20,14.5,,7300,3,1.8,
90,p-o-16,236,"Inorg. Chem. 2020, 59, 4475−4482",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,8,0,,,,,,20,7.7,,10100,3,2.5,
91,p-o-17,237,"Inorg. Chem. 2020, 59, 4475−4482",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,8,0,,,,,,20,13.8,,6000,3,2.7,
92,p-o-18,238,"Organometallics 2008, 27, 19, 4821–4824",ethylenenone,Ni,ethylene,none,toluene,25,4.13685,30,,,,,,30,0.03,,760,2,none,
92,p-o-18,239,"Organometallics 2008, 27, 19, 4821–4824",ethylenenone,Ni,ethylene,none,toluene,25,4.13685,30,,,,,,30,0.14,,1300,2,none,
93,p-o-19,240,"Organometallics 2008, 27, 19, 4821–4824",ethylenenone,Ni,ethylene,none,toluene,25,4.13685,30,,,,,,30,0.011,,2100,2,none,
92,p-o-18,241,"Organometallics 2008, 27, 19, 4821–4824",ethylenenone,Ni,ethylene,none,toluene,25,4.13685,30,,,,,,30,0.0065,,920,18,none,
92,p-o-18,242,"Organometallics 2008, 27, 19, 4821–4824",ethylenenone,Ni,ethylene,none,toluene,25,4.13685,30,,,,,,30,0.0263,,1200,18,none,
93,p-o-19,243,"Organometallics 2008, 27, 19, 4821–4824",ethylenenone,Ni,ethylene,none,toluene,25,4.13685,30,,,,,,30,0.0036,,2100,18,none,
92,p-o-18,244,"Organometallics 2008, 27, 19, 4821–4824",ethylenenone,Ni,ethylene,none,toluene,25,20.68425,30,,,,,,30,0.055,,1300,2,none,
92,p-o-18,245,"Organometallics 2008, 27, 19, 4821–4824",ethylenenone,Ni,ethylene,none,toluene,25,20.68425,30,,,,,,30,0.163,,1500,2,none,
94,p-o-20,246,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,70,27.579,0.25,,,,,,5,321,,94200,1,2.51,
94,p-o-20,247,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,90,27.579,0.25,,,,,,5,598,,59400,1,2.15,
94,p-o-20,248,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,90,27.579,0.5,,,,,,5,245,,40800,1,5.05,
94,p-o-20,249,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,90,27.579,0.75,,,,,,5,118,,28900,1,8.17,
94,p-o-20,250,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,100,27.579,0.75,,,,,,5,113,,22700,1,7.78,
94,p-o-20,251,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,100,27.579,1,,,,,,5,82,,19100,1,11.95,
94,p-o-20,252,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,90,27.579,0.25,,,,,,5,661,,55100,1,2.11,
94,p-o-20,253,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,90,27.579,0.6,,,,,,5,460,,44900,1,3.72,
94,p-o-20,254,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,90,27.579,1.15,,,,,,5,290,,31100,1,8.7,
95,p-o-21,255,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,70,27.579,0.25,,,,,,5,206,,16500,1,0.75,
95,p-o-21,256,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,90,27.579,0.25,,,,,,5,481,,10100,1,0.73,
95,p-o-21,257,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,90,27.579,0.5,,,,,,5,262,,9000,1,1.38,
95,p-o-21,258,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,90,27.579,0.75,,,,,,5,205,,7600,1,2,
95,p-o-21,259,"J. Am. Chem. Soc. 2021, 143, 17, 6516–6527",ethylenetert-butyl acrylate,Ni,ethylene,tert-butyl acrylate,toluene,100,27.579,0.25,,,,,,5,637,,8100,1,0.7,
96,p-o-22,260,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,30,20,none,,,,,,100,0,,0,0.5,none,
96,p-o-22,261,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,50,20,none,,,,,,100,851,,48800,0.5,none,
96,p-o-22,262,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,70,20,none,,,,,,100,1646,,21000,0.5,none,
96,p-o-22,263,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,90,20,none,,,,,,100,720,,5600,0.5,none,
97,p-o-23,264,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,30,20,none,,,,,,100,23,,17900,0.5,none,
97,p-o-23,265,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,50,20,none,,,,,,100,1103,,6600,0.5,none,
97,p-o-23,266,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,70,20,none,,,,,,100,11,,2100,0.5,none,
98,p-o-24,267,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,30,20,none,,,,,,100,23,,39100,0.5,none,
98,p-o-24,268,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,50,20,none,,,,,,100,17,,35600,0.5,none,
98,p-o-24,269,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,70,20,none,,,,,,100,0,,0,0.5,none,
99,p-o-25,270,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,30,20,none,,,,,,100,57,,127200,0.5,none,
99,p-o-25,271,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,50,20,none,,,,,,100,669,,224000,0.5,none,
99,p-o-25,272,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,70,20,none,,,,,,100,1314,,110600,0.5,none,
99,p-o-25,273,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,90,20,none,,,,,,100,646,,29100,0.5,none,
85,p-o-11,274,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,30,20,none,,,,,,100,34,,74700,0.5,none,
85,p-o-11,275,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,50,20,none,,,,,,100,143,,98100,0.5,none,
85,p-o-11,276,"Organometallics 2019, 38, 5, 1118–1126",ethylenenone,Ni,ethylene,none,toluene,70,20,none,,,,,,100,2571,,48400,0.5,none,
96,p-o-22,277,"Organometallics 2019, 38, 5, 1118–1126",ethylenevinyl trimethoxysilane,Ni,ethylene,vinyl trimethoxysilane,toluene,50,20.265,0,,,,,,100,173,,38900,1,0.1,
96,p-o-22,278,"Organometallics 2019, 38, 5, 1118–1126",ethylenevinyl trimethoxysilane,Ni,ethylene,vinyl trimethoxysilane,toluene,50,20.265,0,,,,,,100,57,,25400,1,0.4,
97,p-o-23,279,"Organometallics 2019, 38, 5, 1118–1126",ethylenevinyl trimethoxysilane,Ni,ethylene,vinyl trimethoxysilane,toluene,50,20.265,0,,,,,,100,118,,6200,1,0.3,
85,p-o-11,280,"Organometallics 2019, 38, 5, 1118–1126",ethylenevinyl trimethoxysilane,Ni,ethylene,vinyl trimethoxysilane,toluene,50,20.265,0,,,,,,100,40,,68600,1,0.15,
99,p-o-25,281,"Organometallics 2019, 38, 5, 1118–1126",ethylenevinyl trimethoxysilane,Ni,ethylene,vinyl trimethoxysilane,toluene,50,20.265,0,,,,,,100,22,,49000,1,0.8,
99,p-o-25,282,"Organometallics 2019, 38, 5, 1118–1126",ethylenevinyl trimethoxysilane,Ni,ethylene,vinyl trimethoxysilane,toluene,50,20.265,0,,,,,,100,6,,23900,1,2.4,
