lig_node,rxn_node,common_neighbor,jaccard_coefficient,preferential_attachment,common_neighbor_cluster,number of lig in cluster,jaccard_coefficient_cluster,degree_lig_cluster,degree_rxn,preferential_attachment_cluster,SMILES,ligand_name
190,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,OC1=C(C2=C(F)C(F)=C(F)C(F)=C2F)C=CC=C1P(C3=C(OC)C=CC=C3OC)C4=C(OC)C=CC=C4OC5=CC=CC=C5,p-o-57
405,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(/C(OP(C(C)C)C(C)C)=N\C1=C(C(C)C)C=CC=C1C(C)C)(C)C,p-n-32
154,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O]/C(C(F)(F)F)=C(CC(OC)=O)\P(C1=CC=CC=C1)C2=CC=CC=C2,p-o-46
442,CO_alt-ethylene,0,0.0,4,0,2,0.0,38,1,38,O=C(N(C)P(C1=CC=CC=C1C2=C(OC)C=CC=C2OC)C3=CC=CC=C3)C4=CC=CC=C4,p-o-144
123,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,[O]C1=CC=CC2=C1N3C(C=C2)=CN(C4=C(C(C5=CC=CC=C5)C6=CC=CC=C6)C=C(C)C=C4C(C7=CC=CC=C7)C8=CC=CC=C8)C3,c-o-2
489,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,C1(C2=C(P(C3=CC=CC=C3)C4=CC=CC=C4)C=CC=C2)=NCCO1,p-n-35
143,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,C/C(C1=NC(C)=CC=C1)=N\C2=C(C(C)C)C=CC=C2C(C)C,n-n-13
157,CO_alt-ethylene,0,0.0,0,0,2,0.0,38,1,38,[O]/C(C1=C(F)C(F)=C(F)C(F)=C1F)=C(C(OC(C)(C)C)=O)\P(C2=CC=CC=C2)C3=CC=CC=C3,p-o-49
155,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O]/C(C(F)(C(F)(C(F)(F)F)F)F)=C(CC(OC)=O)\P(C1=CC=CC=C1)C2=CC=CC=C2,p-o-47
193,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,OC1=C(C2=C(F)C(F)=C(F)C(F)=C2F)C=CC=C1P(C3=C(OC4=CC=CC=C4)C=CC=C3OC5=CC=CC=C5)C6=C(OC7=CC=CC=C7)C=CC=C6OC,p-o-60
491,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(C)[C@H]1COC(C2=C(P(C3=CC=CC=C3)C4=CC=CC=C4)C=CC=C2)=N1,p-n-37
439,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,O=C(CP(C1=C(OC)C=CC=C1)C2=CC=CC=C2OC)C3=CC=CC=C3,p-o-141
121,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,C/C1=C(C)\C[P@](C)C/C(C)=C(C)\C[P@](C)C1,p-p-23
487,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CP(C(C)(C)C)C1=CC=CC=C1P(C2CCCCC2)C(C)(C)C,p-p-42
153,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O]/C(C1=CC=CC=C1)=C\P(C2=CC=CC=C2)C3=CC=CC=C3,p-o-45
93,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,O=S(C1=CC=C(C)C=C1P(C2CCCCC2)C3CCCCC3)([O])=O,p-o-19
385,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(C)C(C=CC=C1C(C)C)=C1/N=C2C(C3CC/2CC3)P(C4=CC=CC=C4)C5=CC=CC=C5,p-n-21
79,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O]C1=C(/C([H])=N/C2=C(C(C)C)C=CC=C2C(C)C)C=C([N+]([O-])=O)C=C1[H],n-o-7
390,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC1=CC(C)=CC(C)=C1C2=NC(CP(C3=C(C)C=C(C)C=C3C)C4=C(C)C=C(C)C=C4C)=CC=C2,p-n-26
440,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,O=C(N(C)P(C1=CC=CC=C1OC)C2=CC=CC=C2OC)C3=CC=CC=C3,p-o-142
94,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,OC(C(P(C1=C(OC)C=CC=C1OC)C2=C(OC)C=CC=C2OC)=CC=C3)=C3P(C4=C(OC)C=CC=C4OC)C5=C(OC)C=CC=C5OC,p-o-20
156,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O]/C(C1=C(C(F)=C(C(F)=C1F)F)F)=C(CC(OC)=O)\P(C2=CC=CC=C2)C3=CC=CC=C3,p-o-48
404,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,C/C(OP(C(C)C)C(C)C)=N\C1=C(C(C)C)C=CC=C1C(C)C,p-n-31
106,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,[O]C1=C(P(C2=CC=CC=C2)C3=CC=CC=C3)C=CC=C1[H],p-o-32
490,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,C1(C2=C(P(C3=CC=CC=C3)C4=CC=CC5=C4C=CC=C5)C=CC=C2)=NCCO1,p-n-36
494,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC1=C(OC)C(C)=CC(P(C2=CC(C)=C(OC)C(C)=C2)C(C=CC=C3)=C3C4=N[C@@H](CC5=CC=CC=C5)CO4)=C1,p-n-40
394,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,O=S(C1=CC=CC=C1P(C2=CC=CC=C2OC)C3=C(OC)C=CC=C3)(NC4=C(C(F)(F)F)C=CC=C4)=O,p-o-137
235,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,COC(C=CC=C1OC)=C1C2=CC=CC=C2P(C3=CC=CC=C3)OC4=NC=CC=C4,p-n-11
233,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,COC(C=CC=C1OC)=C1C2=CC=CC=C2P(C3=CC=CC=C3)CC4=NC=CC=C4,p-n-9
433,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CN(C)C1=CC=CC=C1N(C=C2)CN2CC3=CC=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5,p-c-31
107,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,[O]C1=C(P(C2=CC=CC=C2)C3=CC=CC=C3)C=CC=C1C4=CC=CC=C4,p-o-33
471,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O-]C1=C(C(C)(C)C)C=CC=C1P(C2CCCCC2)C3CCCCC3,p-o-168
83,CO_alt-ethylene,0,0.0,4,0,2,0.0,38,1,38,[O-]C(C(C(C)(C)C)=CC=C1)=C1P(C(C=C2)=CC=C2C3=CC=CC=C3)C4=C(C5=CC=CC=C5)C=CC=C4,p-o-9
387,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(/C(C1=CC=CC=C1)=N/C2=C(C)C=C(C)C=C2C)(C)P(C)C3=C(C)C=C(C)C=C3C,p-n-23
389,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(/C(C1=CC=CC=C1)=N/C2=C(C)C=C(C)C=C2C)(C)P(C3=CC=CC=C3)C4=CC=CC=C4,p-n-25
191,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,OC1=C(C2=C(F)C(F)=C(F)C(F)=C2F)C=CC=C1P(C3=C(OC)C=CC=C3OC4=CC=CC=C4)C5=C(OC)C=CC=C5OC6=CC=CC=C6,p-o-58
131,CO_alt-ethylene,0,0.0,5,0,2,0.0,38,1,38,[H]C(C=CC=C1)=C1P(C2=C([H])C=CC=C2)C3=CC=CC=C3N(C)C,p-n-4
446,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,O=C(N(CC1=CC=CC=C1)P(C2=CC=CC=C2C3=C(OC)C=CC=C3OC)C4=CC=CC=C4)C5=CC=CC=C5,p-o-148
396,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC1=CC(C)=CC(C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C5=C(OC)C=CC=C5)C6=CC=CC=C6OC,p-n-29
104,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O]C1=C(P(C2=CC=CC=C2)C3=CC=CC=C3)C=CC4=C1C(C5=CC(C)=CC(C)=C5)=CC=C4,p-o-30
388,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(/C(C1=CC=CC=C1)=N/C2=C(C)C=C(C)C=C2C)(C)P(C)C,p-n-24
81,CO_alt-ethylene,0,0.0,4,0,2,0.0,38,1,38,[O-]C(C(C(C)(C)C)=CC=C1)=C1P(C2=CC=CC=C2)C3=C(C4=CC=C(C5=C(OC)C=CC=C5OC)C=C4)C=CC=C3,p-o-7
395,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC1=CC(C)=CC(C)=C1N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4P(C(C)C)C(C)C,p-n-28
384,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(C)C(C=CC=C1C(C)C)=C1/N=C2C(C3CC/2CC3)P(C(C)(C)C)C(C)(C)C,p-n-20
105,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O]C1=C(P(C2=CC=CC=C2)C3=CC=CC=C3)C=CC4=C1C(C5=CC(C(F)(F)F)=CC(C(F)(F)F)=C5)=CC=C4,p-o-31
445,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,O=C(NP(C1=CC=CC=C1C2=C(OC)C=CC=C2OC)C3=CC=CC=C3)C4=CC=CC=C4,p-o-147
444,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,O=C(N(C)P(C(C)(C)C)C(C)(C)C)C1=CC=CC=C1,p-o-146
118,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=CC(C(C4=CC=CC=C4)C5=CC=CC=C5)=C1/N=C/C6=CC=CC=C6P(C7=CC=CC=C7)C8=CC=CC=C8,p-n-1
144,CO_alt-ethylene,0,0.0,4,0,2,0.0,38,1,38,O=C(C(C(C)(C)C)=C1)C(PC2=CC=CC=C2)=C(C3=CC=CC=C3C4=C(OC)C=CC=C4OC)C1=O,p-o-43
383,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(C)C(C=CC=C1C(C)C)=C1/N=C2C(CCC/2)P(C(C)(C)C)C(C)(C)C,p-n-19
488,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,C1(C2=C(P(C3=CC=CC=C3)C4=CC=CC=C4)C=CC=C2)=NCCO1,p-n-34
492,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(C)(C)[C@H]1COC(C2=C(P(C3=CC=CC=C3)C4=CC=CC=C4)C=CC=C2)=N1,p-n-38
443,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,O=C(N(C)P(C1=CC=CC=C1C2=C(F)C=CC=C2F)C3=CC=CC=C3)C4=CC=CC=C4,p-o-145
468,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O-]C1=C(C2=C(F)C(F)=C(F)C(F)=C2F)C=CC=C1P(C3=CC=CC=C3)C4=CC=CC=C4C5=C(OC)C=CC=C5OC,p-o-165
382,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,CC(C=C(C)C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=C1/N=C(C4=C5C6=CC=CC5=CC=C4)/C6=N/C7=C(C(C8=CC=CC=C8)C9=CC=CC=C9)C=C(C)C=C7C,n-n-75
329,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CC(C(C=CC=C1)=C1/N=C(CCCC2)/C2=N/C3=CC=CC=C3C(C)(C)C)(C)C,n-n-42
467,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,O=P(C1=CC=CC=C1)(C2=CC=CC=C2)N(C3=CC=C(N(C)C)C=C3)P(C4=C(OC)C=CC=C4OC)C5=C(OC)C=CC=C5OC,p-o-164
133,CO_alt-ethylene,0,0.0,4,0,2,0.0,38,1,38,CN(C)C1=CC=CC=C1P(C2=C(C3=CC=CC=C3)C=CC=C2)C4=C(C5=CC=CC=C5)C=CC=C4,p-n-6
133,CO_alt-ethylene,0,0.0,4,0,2,0.0,38,1,38,CN(C)C1=CC=CC=C1P(C2=C(C(C)C)C=CC=C2)C3=C(C(C)C)C=CC=C3,p-n-5
441,CO_alt-ethylene,0,0.0,4,0,2,0.0,38,1,38,O=C(N(C)P(C1=CC=CC=C1C(F)(F)F)C2=CC=CC=C2C(F)(F)F)C3=CC=CC=C3,p-o-143
236,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,FC1=C(F)C(F)=C(F)C(C(P(C2=CC=CC=C2)C3=CC=CC=C3C4=C(OC)C=CC=C4OC)C5=NC=CC=C5)=C1F,p-n-12
189,CO_alt-ethylene,0,0.0,4,0,2,0.0,38,1,38,OC1=[C@@]([C@@]2=C(C(F)=C(C(F)=C2F)F)F)C=CC=C1P(C3=C(OC)C=CC=C3OC)C4=C(OC)C=CC=C4OC,p-o-56
80,CO_alt-ethylene,0,0.0,3,0,2,0.0,38,1,38,[O-]C(C(C(C)(C)C)=CC=C1)=C1P(C2=CC=CC=C2)C3=CC=CC=C3,p-o-6
103,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,[O]C1=C(P(C2=CC=CC=C2)C3=CC=CC=C3)C=CC4=C1C(C5=CC=CC=C5)=CC=C4,p-o-29
234,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,COC(C=CC=C1OC)=C1C2=CC=CC=C2P(C3=CC=CC=C3)NC4=NC=CC=C4,p-n-10
493,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[C@H]1(CC2=CC=CC=C2)COC(C3=C(P(C4=CC=CC=C4)C5=CC=CC=C5)C=CC=C3)=N1,p-n-39
353,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,OS(C1=CC=CC=C1P(C2=C(C3=CC(C=CC=C4)=C4S3)C=CC=C2)C5=CC=CC=C5)(=O)=O,p-o-132
449,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,O=C(N(C)P(C1=CC=CC=C1C2=C(OC)C=CC=C2OC)C3=CC=CC=C3)C4=CC=CN=C4,p-o-151
122,CO_alt-ethylene,0,0.0,16,0,2,0.0,38,1,38,[O]C1=CC=CC2=C1N3C(C=C2)=CN(C4=C(C(C)C)C=C([H])C=C4C(C)C)C3,c-o-1
119,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,FC(C=C1C(C2=CC=CC=C2)C3=CC=CC=C3)=CC(C(C4=CC=CC=C4)C5=CC=CC=C5)=C1/N=C/C6=CC=CC=C6P(C7=CC=CC=C7)C8=CC=CC=C8,p-n-2
158,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O]/C(C1=C(F)C(F)=C(F)C(F)=C1F)=C(C(OCC2=CC=CC=C2)=O)\P(C3=CC=CC=C3)C4=CC=CC=C4,p-o-50
135,CO_alt-ethylene,0,0.0,5,0,2,0.0,38,1,38,CN(C)C1=CC=CC=C1P(C2=CC=CC=C2)C3=C(C4=C(OC)C=CC=C4OC)C=CC=C3,p-n-8
134,CO_alt-ethylene,0,0.0,3,0,2,0.0,38,1,38,CN(C)C1=CC=CC=C1P(C2=C(OC)C=CC=C2)C3=C(OC)C=CC=C3,p-n-7
438,CO_alt-ethylene,2,1.0,1,0,2,0.0,38,1,38,ClC(C=C1)=CC=C1/N=C2C3C4=C(C=CC=C4)C(C5=C3C=CC=C5)C/2=N/C6=CC=C(Cl)C=C6,n-n-103
192,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,OC1=C(C2=C(F)C(F)=C(F)C(F)=C2F)C=CC=C1P(C3=C(OC4=CC=CC=C4)C=CC=C3OC5=CC=CC=C5)C6=C(OC)C=CC=C6OC,p-o-59
194,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O]C1=C(C2=C3C=CC=CC3=CC4=CC=CC=C24)C=CC=C1P(C5=C(OC)C=CC=C5OC)C6=C(OC)C=CC=C6OC,p-o-61
117,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,CCC1=CC(C)=CC(CC)=C1/N=C(C2=C3C4=CC=CC3=CC=C2)/C4=N/C5=C(C(C6=CC=CC=C6)C7=CC=CC=C7)C=CC=C5C(C8=CC=CC=C8)C9=CC=CC=C9,n-n-8
232,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O][N]1=C(/C=N/C2=C(C(C3=CSC4=C3C=CC=C4)C5=CSC6=C5C=CC=C6)C=C(C)C=C2C(C7=CSC8=C7C=CC=C8)CC9=CSC%10=C9C=CC=C%10)C=CC=C1,n-o-74
403,CO_alt-ethylene,0,0.0,4,0,2,0.0,38,1,38,CC(C(C=CC=C1C2=CC=C(OC)C=C2)=C1O3)(C)C4=C3C(C5=CC(C(C)C)=C(/N=C(C6=C(C7=CC=C8)C8=CC=C6)/C7=N/C9=C(C(C)C)C=C(C%10=C(OC(C(C%11=CC=C(OC)C=C%11)=CC=C%12)=C%12C%13(C)C)C%13=CC=C%10)C=C9C(C)C)C(C(C)C)=C5)=CC=C4,n-n-81
36,CO_alt-ethylene,0,0.0,2,0,2,0.0,38,1,38,CP(C(C)(C)C)C1=CC=CC=C1P(C)C(C)(C)C,p-p-15
187,CO_alt-ethylene,0,0.0,6,0,2,0.0,38,1,38,O=S(C1=CC=CC=C1P(C2CCCCC2)C3CCCCC3)([O])=O,p-o-54
159,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,[O]/C(C1=CC=CC=C1)=C(CC(OC)=O)\P(C2=CC=CC=C2)C3=CC=CC=C3,p-o-51
132,CO_alt-ethylene,0,0.0,5,0,2,0.0,38,1,38,CN(C)C1=CC=CC=C1P(C2=C(C(C)C)C=CC=C2)C3=C(C(C)C)C=CC=C3,p-n-5
152,CO_alt-ethylene,0,0.0,1,0,2,0.0,38,1,38,O=C1C(C2=CC=C(C(F)(F)F)C=C2)=CC=CC=C1[N]C3=C(C(C)C)C=CC=C3C(C)C,n-o-15
